dalsi_spis_id;spis_id
16797566;16583456
16803280;16441336
16804540;15984096
16795440;16757132
16738030;14171088
16738037;14171088
16799295;15553305
16799610;16478342
16610784;16612452
16795244;18899218
16801739;10380507
16795228;15756974
16795258;18899218
16801014;16548194
16802049;16632957
16802349;15997970
16802656;14507505
16779274;10380507
16779282;10380507
16794240;15742361
16795946;15742361
16801503;15742361
16801569;15903261
16813703;16441336
16812083;10380507
16801848;15984024
16805287;16363843
16812653;15508713
16813965;15796623
16809144;16612309
16813748;14110544
16825800;14995792
16807608;9196315
16812677;16714718
16812755;16614554
16795636;14112617
16797528;14112617
16830857;16758253
16822651;10380507
16822661;12360115
16829954;16286268
16837811;15005677
16840211;16836823
16772679;14110544
16833975;14110544
16835014;16441336
16839831;16792155
16840171;16441336
16833947;16803301
16833959;16803301
16833971;16803301
16835456;10380507
16836821;16742047
16851039;16441336
16833534;15913452
16834175;16718951
16840197;15372224
16841712;15280124
16854051;16632686
16854109;16220194
16860210;16283289
16856494;10380507
16859672;14995792
16815430;16601969
16649758;14038100
16798485;16760511
16834931;15742361
16859662;10380507
16842164;16611456
16842791;16648811
16842698;16594241
16851034;17048447
16851089;10380507
16865372;15451123
16797446;14171088
16856692;12360115
16857034;19074948
16857070;19074948
16866770;13778587
16855978;16795382
16866736;14790560
16857700;15519680
16823741;16502466
16843601;14171088
16843664;14171088
16856477;14171088
16856215;16601969
16861422;15796623
16874882;16441336
16883107;16441336
16875714;16875776
16884735;16715555
16884965;15576525
16886241;13193909
16888128;16888094
16872473;10380507
16872493;10380507
16875313;16875272
16872547;16392619
16884887;16671908
16885927;16261730
16886764;16615360
16869426;16813437
16872703;10482347
16889923;16791450
16893944;14995792
16871069;16614554
16857255;16185745
16899042;16714718
16906587;16441336
16865387;16441336
16889773;14588019
16891885;14555135
16909561;15704371
16908703;14161688
16899276;16912918
16910728;10380507
16869465;15796623
16905698;10380507
16910845;16681237
16922146;16533520
16922151;16533520
16905710;14126120
16905714;14126120
16915980;10380507
16915998;12360115
16916166;19074948
16916206;10380507
16916210;19074948
16914074;15856357
16913763;16839939
16914477;14112617
16909280;14153723
16916006;12360115
16916022;2683125
16916162;14110544
16922596;14153723
16927257;16706407
16927335;16790584
16927443;16840397
16927552;15576525
16942688;16727689
16942856;6844763
16942968;16836823
16942540;14153723
16927730;16927712
16942873;14112617
16948401;16948406
16948416;16797486
16949134;16726964
16908954;10380507
16933491;16785268
16933519;16785360
16960084;16911744
16950579;16385798
16954719;16652902
16954768;16813437
16954868;16833746
16963805;16911744
16933981;16667028
16942390;15237673
16954582;16114511
16954762;15714469
16907014;16480819
16913730;27956982
16942889;14995792
16942898;14995792
16963926;10380507
16906125;15742361
16907544;14995792
16908905;15742361
16913381;15742361
16933619;16441336
16933953;16441336
16942615;15742361
16942638;15742361
16942934;16601969
16961998;16867793
16963959;10380507
16970932;16031525
16960497;14112617
16980615;16063237
16980047;16261730
16980049;14624063
16980077;14625935
16980091;14864087
16973774;10380507
16977207;15021052
16814236;18899218
16942420;17353040
16942629;15137333
16973607;15742361
16975087;15742361
16977192;15017839
16977197;14995792
16977224;15005677
16977229;14112617
16983053;16689606
16982518;16974353
16982560;16975055
16982386;16640487
16989976;16846581
16989992;16424069
16973538;16352734
16982809;14171088
17011518;14898860
17017101;15137333
16991401;15742361
17005602;23526497
16993756;15437539
17014559;10380507
17014921;16650076
17015452;10380507
17010306;16114915
16976639;19074948
16993967;19074948
16993977;19074948
17015358;10380507
17018068;14153723
17028549;14153723
16943260;15742361
16978717;16601969
17019190;14995792
17028464;16881623
17016497;16974627
17021607;16692672
16950585;12360115
17039333;16812069
17033531;16533520
17033537;16533520
17033541;16533520
17033545;16533520
17033549;16533520
17033553;16533520
17036416;17999790
17040777;16611147
17041901;16798765
17019209;15005677
17021569;15610036
17037007;14995792
17037022;15005677
17048495;17353060
17037136;16441336
17048505;12360115
17051543;10380507
17051548;10380507
17013592;15894883
17019202;14112617
17019214;14112617
17021631;14112617
17037012;14112617
17037034;14112617
17015931;17037088
17034717;16876754
17035664;16640487
17048875;16835208
17037029;14995792
17048767;10380507
17054049;16757848
17054692;15953874
17055181;17055165
17055226;17055244
17057795;19074948
17054053;16908867
17055137;16798765
17047379;15742361
17061601;19074948
17062079;16801952
17063308;17055244
17056310;14171218
17058305;19074948
17058309;10380507
17058325;10380507
17058313;16734817
17061090;16074681
17078148;16734817
17059016;14171088
17040650;16601969
17057664;15742361
17062980;15742361
17063300;15796623
17079151;10380507
17081047;10380507
17074073;17104645
17058286;15519680
17074063;14995792
17089018;17053757
17083377;17083461
17088135;15997970
17091013;17053757
17092485;17061641
17067867;14126120
17068035;16944154
17074246;20282707
17075574;17074347
17077855;17074347
17092384;17061641
17092408;16839939
17086816;16692662
17086933;16692666
17087641;14161834
17066933;15742361
17067960;15742361
17079216;15742361
17091545;15005677
17091531;16031525
17065283;16944955
17086055;20282707
17091495;16284715
17095296;16440385
17095342;17021493
17009061;11136808
17096156;16099975
17095682;16703642
17095708;16982009
17103276;17054650
17104416;16010324
17112437;16375463
17099834;17097738
17104309;10380507
17104316;10380507
17104323;10380507
17104337;10380507
17116846;17096912
17119404;16947773
17119506;17096912
17126583;16545567
17105406;17106092
17117408;16865397
17083509;17083461
17096906;16338124
17100865;16678930
17105645;16830712
17102655;19074948
17098772;16909522
17098776;19074948
17119439;10380507
17083302;9630935
17103217;11164708
17104925;8751541
17105119;16844723
17105452;16920785
17110740;11164708
17117591;16648811
17117633;16763183
17117706;17009419
17109320;17117896
17114888;15953874
17122871;10380507
17110710;15005677
17110720;15005677
17102509;15742361
17102539;15742361
17110283;14995792
17110730;14995792
17117224;14995792
17118428;15944688
17118433;15944688
17134314;10380507
17112225;14995792
17112231;14126120
17104643;13820673
17108203;16420512
17127670;10380507
17127738;10380507
17133354;17144345
17139275;15903261
17142405;14110544
17143412;19074948
17144209;10380507
17144230;15309083
17144804;12360115
17131229;16798898
17145330;16135498
17140038;16601969
17150798;15005677
17150803;15005677
17153298;16807826
17156688;17118175
17150828;17129996
17150833;17130038
17150838;17129982
17028397;17156511
17153331;16403467
17153761;17163875
17153865;16927113
17156654;16441336
17157087;15137333
17162470;16681237
17133944;16601969
17158662;16993953
17159428;16188490
17158666;17683968
17158672;17683968
17158676;16763183
17159313;14110544
17159339;14995792
17042876;16898665
17058741;16960892
17079204;14112617
17079220;14112617
17079233;14112617
17088775;16122438
17104233;16647131
17110705;14112617
17110715;14112617
17110725;14112617
17110745;14112617
17158746;15984024
17172199;14312770
17159222;16441336
17159765;16601969
17164340;15280124
17170096;16968401
17178754;16555500
17112254;14126120
17183397;15005677
17190269;16975702
17113771;14171088
17121822;14171088
17144694;14171088
17170927;12360115
17178450;27956982
17195438;16784654
17192336;10380507
17193239;17001082
17193356;16994466
17201833;14432850
17152732;14112617
17195295;16477773
17150808;14112617
17183406;14112617
17201867;14112617
17214200;10380507
17185019;16876754
17194692;16640487
17215827;16876754
17143050;17214024
17201840;17281113
17196094;14995792
17201845;17281113
17166792;14171088
17170937;14171088
17197680;610328
17219197;11247295
17220638;10380507
17221777;17081071
17246958;17170069
17219292;15017839
17209433;14171088
17219297;17170069
17199931;16751644
17219342;12360115
17220161;19074948
17220171;10380507
17248217;17248127
17251020;16411641
17220675;14171088
17220685;14171088
17213956;16948396
17254383;17281113
17193030;15742361
17214701;15049486
17250476;15796623
17254318;14995792
17254327;14995792
17254397;20486967
17104486;15894883
16914472;14112617
17259132;10380507
17255931;14110544
17255961;15997970
17255983;17086992
17261096;27766933
17256053;16903459
17258773;15129200
17258895;17109287
17258745;15519680
17261135;16601969
17252936;14171088
17251828;14325780
17266332;14112617
17262999;14466530
17273622;16216437
17273742;16424069
17274299;16099975
17274339;16241875
17264208;16990815
17272696;17081071
17272746;14507505
17259171;16441336
17278645;17133639
17275979;17683968
17284138;16979996
17284330;7028930
17272552;27956982
17291697;17046439
17312528;15606340
17313111;16703642
17263408;2476950
17275983;17281113
17275991;19074948
17275995;10380507
17276054;12360115
17276614;10380507
17276624;19074948
17291341;17034682
17291466;20282707
17297185;10380507
17297193;12360115
17297197;10380507
17299260;13193909
17309430;17101012
17313062;16348912
17309552;15005677
17313526;15742361
17170067;16443374
17185966;16443374
17321489;10380507
17321496;10380507
17321501;10380507
17321511;10380507
17316474;17179027
17323886;16392619
17320522;16962477
17320536;17088107
17320626;16022965
17321871;17281113
17324326;16980108
17324506;17108201
17326750;16172581
17320425;16284715
17321834;16990815
17321838;14126120
17321842;14126120
17321846;14126120
17321850;14126120
17321854;14126120
17321898;14126120
17324067;16908797
17324176;16715930
17333679;16893939
17324025;16908773
17321404;11159958
17338651;19074948
17345756;15997970
17348353;17015762
17327288;10380507
17351303;10380507
17309488;11977002
17320684;14171088
17333674;15005677
17338004;27930850
17338055;15137333
17345076;15742361
17327310;15129200
17351124;17521513
17354211;17104645
17354267;15997970
17354282;17147426
17358282;15742361
17328656;17058610
17337247;16930553
17344993;15606100
17345669;15429498
17354734;16856688
17357128;17156511
17351110;15742361
17353995;15742361
17354001;15610036
17354660;16912928
17360101;15742361
17369849;10380507
17375918;17202370
17376720;17297029
17377108;16232127
17377320;14507505
17379585;14864087
17354784;14171088
17375791;16467825
17357027;17683968
17373113;15005677
17370431;15742361
17370443;15742361
17381833;15327060
17362640;14864087
17393962;16610655
17389401;10380507
17390707;10380507
17391607;17557127
17391611;14126120
17392528;17557127
17393877;17142306
17392464;15610036
17326354;15943401
17326468;15970823
17411797;12360115
17416847;15049486
17327535;14171088
17351593;14171088
17387412;14171088
17403726;2512200
17418585;14995792
17434867;17132481
17418561;17403664
17418568;17403664
17418573;17403664
17410361;16836124
17429483;11247295
17391211;19074948
17429213;19074948
17429229;19074948
17429639;17172273
17441244;17266351
17348275;13695878
17444872;19074948
17447921;17447948
17351311;10621818
17433804;15372719
17438400;16781988
17453406;16216437
17436920;15005677
17446431;15742361
17409262;16082716
17444983;17461276
17445244;17461276
17457616;17172273
17457634;17055244
17450893;16283287
17450993;16283060
17450612;14995792
17450771;14995792
17452362;16982981
17457586;15610036
17457970;10380507
17265760;17683968
17483525;17172273
17483569;17104645
17483948;6844763
17483982;10380507
17483987;10380507
17484222;17009419
17450842;17381639
17456271;14790560
17466624;17448730
17483956;16478342
17483626;15610036
17493025;15005677
17493047;15005677
17456127;17403664
17450607;17403664
17450622;17403664
17454732;17461276
17506369;15742361
17494494;17675087
17494498;17675087
17494510;17683968
17494528;10380507
17494538;17675087
17494636;12360115
17494742;17281113
17494780;10380507
17494796;17675087
17496828;10380507
17500532;10380507
17501413;17142919
17501449;17155804
17501467;17348405
17501963;14507505
17502036;14507505
17504194;17091560
17510194;17470848
17510283;16064124
17509128;17212408
17511379;15610036
17511395;15610036
17504262;16876754
17504272;16876754
17494734;15519680
17495700;15913452
17436974;27956982
17500128;17500133
17503959;12360115
17503964;17353060
17517300;27956982
17503900;17403664
17444838;16338124
17454750;19074948
17524129;16610655
17524273;16610655
17524949;17192637
17509257;10380507
17515694;17515365
17515859;19074948
17505741;16640487
17507715;14588019
17525214;16194444
17525221;16279747
17521800;17142919
17531989;19074948
17405424;27766933
17536664;17500967
17521809;14995792
17519474;17461276
17526520;17514478
17526538;19074948
17539130;10380507
17526558;17557127
17550462;17184770
17541660;14864087
14129522;11864330
17543378;16908797
17552255;17281113
17557819;17379289
17561695;19074948
17539707;17062534
17560997;17046439
17543353;16733718
17550424;17392560
17561079;3584934
17561482;16555500
17566224;16441336
17566450;12360115
17566462;17281113
17570111;14507505
17570216;14507505
17565082;3006430
17565538;17557127
17565654;17455118
17575874;17395816
17561615;17493020
17565585;15005677
17572485;14995792
17572490;27930850
17337580;17184134
17552248;17403664
17561756;15615325
17561819;15615325
17561826;15615325
17562213;17173254
17567447;16390017
17572991;10380507
17580174;17557127
17581032;17166404
17581886;10380507
17582286;17459516
17582390;16907349
17580241;16566464
17543902;9238446
17582803;10380507
17582810;10380507
17586322;19074948
17588069;10380507
17571218;17144609
17598195;16982490
17597683;17117924
17607895;10380507
17588756;17281113
17609566;17571881
17597763;17409949
17598339;15237673
17598020;15137333
17607656;15796623
17604098;19074948
17612031;17503955
17612092;17333751
17612168;17286343
17612326;15953874
17611476;16216437
17612939;16737713
17635316;17597157
17641956;17395816
17598787;17441083
17593890;17161099
17597673;17351066
17604102;16533520
17574417;17368496
17593872;17403664
17646155;17462379
17612390;17393634
17614141;15742361
17635096;16907349
17644235;10380507
17597889;17683968
17660439;17635216
17615621;19074948
17565437;16930553
17666861;17356754
17661501;17683968
17651989;17591013
17661621;8344593
17661821;16424069
17666560;17635216
17659528;15953874
17661710;16829988
17550690;17461276
17563595;17461276
17607900;17461276
17674629;2512200
17674703;17118101
17675547;17352979
17666370;17685012
17665631;16807826
17665683;10380507
17611520;18891529
17660718;16424069
17681919;17557127
17575757;16907349
17665885;17461276
16376607;17683968
16539745;17683968
17694441;17593846
17677366;17178854
17683091;10380507
17683113;10380507
17688930;17503955
17656986;15742361
17680384;17155804
17702800;17615640
17661611;15615325
17678852;17403664
17610403;20282707
17698821;19074948
17706938;10380507
17708203;17597481
17680768;17677404
17700593;13389962
17714173;17707030
17678963;17058610
17687228;17202574
17705991;15913452
17706075;15913452
17680438;16392484
17717146;17517224
17706048;17462379
17707185;17009419
17712032;17581363
17715930;17459516
17708717;19074948
17720756;17186821
17712072;14776567
17726763;17156511
17706822;17333751
17731793;17718813
17719291;14667708
17723776;17868184
17723793;15883006
17726681;16022965
17729134;10380507
17733443;16867268
17725935;27930850
17729085;27930850
17729090;17784465
17720778;15005677
17715604;16352734
17726695;16502466
17718493;17461276
17718521;16390017
17737639;17561843
17728153;9238446
17731614;17286343
17735389;17104645
17736189;17557135
17736358;16640487
17730363;17009419
17730947;17157830
17735897;17393634
17736296;17680471
17741618;15742361
17761538;16737713
17767542;17469643
17761146;16480190
17769683;17687521
17725183;16441336
17725447;17557127
17493835;27956982
17725211;15005677
17758754;17801722
17761889;16220194
17375966;15953874
17457646;14934776
17742038;16392484
17771416;15519680
17771882;14864087
17766268;10380507
17766276;17680471
17770694;17451560
17772182;17670145
17775080;17684474
17777442;15005677
17777452;27930850
17777481;27930850
17787368;17770208
17778798;17681006
17782726;17660978
17782912;17526321
17788663;17597481
17788938;17579836
17787560;17770208
17783292;17675087
17782856;17461276
17782462;17586199
17778396;17156511
17778408;17156511
17775124;17633881
17783587;17675087
17788480;10380507
17788488;10380507
17788492;10380507
17790597;17493108
17791430;17055244
17792046;15280124
17787616;17684218
17765379;17643642
17767917;17403664
17801850;17560454
17802039;17561568
17795134;10380507
17784550;17874827
17794915;17515907
17802516;15685932
17808015;17461276
17813507;16908797
17807898;16898665
17811642;17315998
17810981;15005677
17810991;27930850
17811005;15005677
17538939;19074948
17597384;15129200
17804820;17649666
17815585;17219206
17814684;16298578
17817693;16545567
17823024;17684218
17823210;17684474
17814614;16402869
17816450;16974289
17819938;11660838
17818296;20486967
17821318;15005677
17827178;17178387
17812166;17535672
17816245;17461366
17814431;17557135
17814663;18910684
17843883;17511381
17837115;10380507
17841410;17557135
17817672;17461276
17817676;17461276
17731682;17511381
17841219;17557117
17827922;16298578
17844721;17814475
17867222;17496793
17869788;17790517
17874036;17814375
17867517;17814375
17867522;17790517
17867532;17816276
17876051;17571974
17827439;21515739
17869259;17015762
17869545;16681237
17869557;10380507
17869762;17557127
17875340;16639143
17841239;17597481
17841551;14432850
17822809;15943401
17822829;15970823
17825044;17173254
17839008;17403664
17825056;17461276
17842228;17649686
17869646;17649686
17878671;10380507
17879878;16961154
17879120;17393634
17882829;16468698
17884003;17564759
17887233;17666897
17882211;15280124
17877576;17764264
17787582;15005677
17895624;15984053
17900680;16881777
17888342;17515907
17891627;17720555
17891637;10380507
17894727;17537368
17891267;17403664
17891272;17403664
17898236;17403664
17898253;17403664
17877145;17461276
17898216;17795129
17894353;17766576
17894759;18891529
17894378;17202574
17899898;17255499
17900110;16172581
17900278;19074948
17900286;17683968
17900296;19074948
17903521;17677387
17903672;17662555
17898246;27930850
17839013;27930850
17878728;27930850
17878897;17941601
17891262;27930850
17894275;27930850
17897002;15742361
17909493;27930850
17844743;17203868
17906984;17801722
17907004;12360115
17907030;17801722
17907036;10380507
17913320;19074948
17914301;17913414
17914349;17666815
17914363;17914351
17916212;17586193
17918978;10380507
17919028;10380507
17919040;10380507
17919023;10380507
17877129;17707131
17909498;17403664
17918057;17710603
17920326;17635595
17921270;10380507
17921282;17801722
17921286;17801722
17922382;17580185
17922548;17557135
17922584;16833806
17922103;17726253
17916060;17816024
17931369;17734210
17926451;10380507
17930232;17055244
17930334;16338124
17921888;10380507
17922359;16833806
17931876;17919155
17931987;17919155
17894441;17015386
17930990;17441083
17942103;17263215
17924912;10380507
17936232;12360115
17936246;12360115
17936258;15883006
17936714;17801722
17941591;19074948
17945743;16724122
17933795;17015762
17941617;17685070
17941696;17557135
17935131;17729298
17936928;17935838
17941537;16982490
17941861;15238144
17947417;17918533
17938266;16119433
17944380;17828209
17931836;17639848
17951036;17683968
17926488;27930850
17936724;15005677
17938735;27930850
17938760;15005677
17938765;15005677
17918983;10380507
17918993;10380507
17922595;17021914
17940901;17157830
17949761;17795129
17950377;17731652
17950559;17737426
17950776;17787627
17951011;17711907
17952254;19074948
17952672;19074948
16662825;14110544
15631928;15580930
15735235;15531874
15872535;15605397
15981136;15765714
16927117;16768249
15941969;15403242
16014384;18899218
16134154;16120742
16330505;18899218
16458766;18899218
16669183;18899218
16866056;19074948
16828132;18229342
16828143;18229342
16986508;20282707
17940162;17814686
17948729;17557127
17934219;11247295
17946251;17808311
17960071;17710603
17964372;17891716
17968997;17934816
17969539;15255095
17970311;17557135
17975361;17557127
17948734;17403664
17958260;17827958
17964542;17403664
17973473;17517495
17958358;17726253
17958370;17715687
17972125;17801722
17973463;19074948
17977470;17914361
17977891;17759594
17976695;17675087
17978507;17683968
17973393;10380507
17981774;19074948
17981798;17801722
17973368;15005677
17981810;15005677
17981849;15005677
17977484;17565819
17992621;17771450
17990005;17054650
17981858;17728175
17981864;10380507
17992389;17814686
17949653;17949619
17972129;17403664
17978497;17403664
17999185;19074948
17995171;17683968
17998247;17801722
18003021;17666815
18003047;15610355
17963109;17963103
17963117;17963103
17963125;17675087
17963131;17675087
17997961;17502867
18002438;16653617
18009233;17919155
17999826;15742361
18001143;27930850
18009935;17741384
18012100;17877169
18005503;17930572
18007387;18007383
18009884;15049486
18017845;17318713
17998098;16982009
17998126;17502088
18010491;17685084
18002751;17877169
18016265;10380507
18016021;17403664
18012620;15662613
18017190;17255499
18021454;17321472
18007208;18007383
18029761;17805865
18026288;16215230
18030498;16784654
18036837;17998144
18025826;18081536
18025831;17801722
18024265;17461276
18016016;15005677
18029896;14579099
18038437;19074948
18038466;17784465
18007449;18007850
18007479;18007850
18043007;20282707
18036805;17386834
18033782;17557135
18034810;17046439
18042445;17156511
18028508;17403664
18034493;17403664
18048439;17683968
18034186;17461276
17992058;17014455
18062997;17395816
18059498;2512200
18050106;17441083
18050275;17358386
18055652;16389643
18049037;15005677
18049049;15005677
18055824;18074924
18025184;18049159
18067171;18054760
18043646;17083461
18050468;10380507
18054584;17801722
18055617;17940867
18064780;17930770
18065151;18065227
18064666;17796039
18044938;17943664
18049030;17403664
18054655;15615325
18036847;16280415
18062352;17178387
18036795;16280415
18040989;17918872
18064580;17609604
18065237;16737713
18065122;17801722
18059155;17600598
18069218;12360115
18069222;10380507
18080590;17561568
18065245;17951198
18085995;17837924
18078189;17502867
18081984;15238144
18084580;18058718
18075681;17920704
18068776;18054755
18075340;17971819
18002113;16057767
18088012;15984053
18048201;18049262
18090911;15864058
18090990;19074948
18090916;10380507
18081906;17790308
18084989;17557135
18087153;12360115
18087157;12360115
18091441;17936480
18096507;17822184
18087278;15714469
18058032;17461276
18065453;17329900
18087165;17675087
18091642;15805243
18062407;15005677
18073209;27930850
18093035;17930572
18093320;18025808
18103876;18025808
18093663;17557135
18096975;10380507
18096993;19074948
18098005;10380507
18101877;17557135
18101943;17927488
18101973;18110067
18101995;17949958
18103778;17441083
18098340;17790858
18096997;17675087
18073255;17403664
18098044;17403664
18101402;17951705
18096658;19074948
18108406;17285644
18108540;18025808
18108679;17801722
18110101;17801722
18111060;19074948
18120098;13389962
18106782;17633881
18119876;17955435
18065132;15005677
18127085;18009991
18123072;18075073
18127320;18002501
18126627;18094102
18125798;17787627
18126397;17970930
18126854;17959953
18126926;17927510
18117771;17683968
18126099;17393634
18127458;17502867
18119966;18119942
18119990;18119942
18133103;18026108
18122918;18075073
18132746;15280124
18127701;20282707
18118226;17840974
18123202;17461276
18126324;17461276
18122922;17957634
18139090;18010063
18141410;17731505
18130538;17666745
18128843;18081536
18141848;19074948
18151652;15280124
18146391;17914361
18146781;15953874
18153034;17968955
18140828;17932354
18146367;14882708
18147321;18055479
18144170;18075073
18146673;17321472
18146707;17937748
18146739;18011751
18147897;17822463
18148345;12360115
18151839;16852491
18153795;18107542
18151855;17952720
18149303;17998243
18155236;15953874
18155294;15953874
18164388;17942352
18123878;19074948
18147009;12360115
18147014;19074948
18160003;10380507
18166083;18011542
18167285;15953874
18164077;18149015
18167611;14864087
18167633;17118101
18139363;11247295
18159557;17381639
18166522;18086153
18167352;17219206
18179793;17767237
18001926;17015208
18179386;16982009
18166177;15615325
18152745;10380507
18179063;18029732
18178979;17557127
18179277;17772089
18183321;19074948
18187867;17142919
18187877;17801722
18173176;10380507
18148809;12360115
18178270;18056372
18187852;27930850
18143839;15005677
18196425;17919231
18183083;17675087
18183033;16982009
18192340;16640487
17972618;17557135
18198632;18003460
18198536;18173295
18201178;17046439
18109366;17403664
18122621;17403664
18161525;17403664
18090809;17403664
18189827;18002324
18198551;17801722
18199409;18050798
18199590;19074948
18200542;17557127
18201982;17557127
18202006;17557127
18160418;18172777
18198561;20486967
18183067;27930850
18191999;18183517
18207872;17557127
18195507;17944028
18195519;17930572
18202036;17675087
18212722;17395816
18212739;17797825
18195441;17461276
18195453;17461276
18195459;17461276
18199715;17461276
18209499;17355502
18200547;17461276
18223017;18154812
18216204;18200993
18216222;18200976
18223831;10380507
18223841;10380507
18223846;10380507
18223853;10380507
18219623;17561568
18219631;18041933
18216301;17759594
18220012;14934776
18223858;18203348
18215231;18026246
18215271;17686903
18226812;18174435
18211122;17683968
18216149;16639143
18216524;17393634
18220093;18183517
18222297;18183517
18223888;27930850
18223903;27930850
18225172;18183517
18226915;18120245
18227182;17914361
18221317;18118348
18075354;18004629
18215249;17970704
18222596;18144140
18123953;18165414
18226635;18216311
18229843;18183517
18229855;19074948
18212217;18002324
18215421;17403664
18227860;17955686
18233747;18183517
18055904;20282707
18233769;18183517
18231484;18194615
18239611;16298578
18220088;15953874
18233722;17771450
18242612;10380507
18242617;10380507
18242624;10380507
18243058;10380507
18044160;17282832
18162011;17282832
18225228;17282832
18218230;17957634
18233710;15005677
18237657;21515739
18243149;17801722
18243159;17801722
18246592;15953874
18246625;15953874
18246423;17202574
18246798;17219206
18247256;18247138
18247655;17927510
18247670;18050798
18247863;17784465
18247868;19074948
18247677;15005677
18251013;17801722
18252687;16867268
18251008;15005677
18220846;18056372
18220858;18056372
18226042;17787364
18255048;18242709
18249532;10380507
18254385;10380507
18254606;17951198
18254616;18064598
18228643;17329900
18233742;17403664
18247853;17403664
18254169;18220128
18250968;16982009
18259683;18242709
18259694;18237443
18259886;18183517
18259644;12360115
18251003;17403664
18261229;18261143
18262277;16673024
18237409;17285749
18261092;18183517
18277583;15005677
18277598;15005677
18280515;18048103
18280824;10380507
18280829;10380507
18280470;10380507
18283879;19074948
18283903;17784465
18283913;19074948
18283928;17784465
18284075;17784465
18274499;17964513
18276663;610328
18282365;13422721
18268498;17952720
18278088;18075554
18284863;15049486
18205610;13695878
18225254;15080064
18227455;17355502
18286452;15615325
18277578;17403664
18277608;17403664
18287823;18208367
18287861;18208448
18287968;18208448
18288012;18208367
18291227;18106650
18080640;18154273
18287104;18282134
18291305;17675087
18291323;17675087
18289333;17802282
18299205;18276544
18288121;27930850
18288155;27930850
18288165;15005677
18292246;10380507
18296857;18183517
18299230;27930850
18299237;18183517
18299247;27930850
18296867;18891529
18300944;16441336
18301869;15049486
18297039;18025808
18301792;20282707
18302003;17675087
18302011;17675087
18302033;17675087
18302081;17675087
18302158;17675087
18301687;16424069
18325385;18149015
18303149;10733048
18325435;17731505
18326951;15519680
18286468;15615325
18299252;17403664
18303466;19074948
18309425;12360115
18337861;18147511
18338132;18154341
18338272;18140994
18339790;18064762
18339970;10380507
18344650;13422721
18334222;17686903
18246604;23526497
18246637;23526497
18247085;23526497
18346677;18149015
18290748;18102326
18327311;18183517
18343438;15049486
18346687;16389643
18358241;18332832
18358246;18333343
18358251;18276795
18357891;17869591
18329832;10380507
18346495;18173411
18346697;17403664
18351617;18162585
18353348;16478342
18362572;18243850
18355114;17986682
18356463;18309363
18362376;18200993
18362503;18200993
18366784;27930850
18367027;18183517
18374918;18358198
18367464;17358386
18373240;18185251
18361816;27956982
18380666;18400177
18387034;18260269
18389487;19074948
18372753;16036631
18388977;15005677
18387236;18208740
18389213;10380507
18389235;10380507
18389577;18389628
18394645;18381232
18372651;18372607
18395705;18207680
18399464;15049486
18391248;18208448
18391254;18208367
18392939;18118348
18392994;27956982
18389810;18389628
18390153;17801722
18400828;10380507
18404525;18404517
18404531;18404517
18404537;18404517
18353518;18162585
18360527;18360212
18361387;18360212
18374374;17403664
18395713;11733879
18381955;17403664
18401626;18183517
18397291;18396901
18406436;15953874
18408046;19074948
18410979;15049486
18406561;18074886
18404798;17955686
18414526;15049486
18406321;18372607
18407305;17801722
18407449;17801722
18411424;19074948
18412906;27930850
18412923;17914361
18412928;27930850
18417918;16280415
18415279;18301631
18415396;18301985
18416999;17940564
18413586;17683968
18416087;18183517
18421701;15049486
18382207;17952720
18223766;11247295
18289547;18406629
18424330;8940648
18424236;18183517
18409880;18286427
18419038;17393634
18424148;18158441
18424282;18242446
18424308;18242446
18414474;17403664
18437170;10380507
18430479;18447775
18431170;18158441
18435983;18360487
18436052;18291116
18430711;15005677
18435798;27930850
18436000;18406629
18436005;15049486
18437747;15049486
18437803;15403242
18442395;15005677
18441834;17666815
18440879;18418954
18443123;17941665
18428886;18194629
18428923;18194629
18429778;17263312
18437754;18406629
18449104;10380507
18438872;18438760
18443754;21515739
18444614;17353060
18444803;10380507
18445281;10380507
18450547;18258828
18454210;12360115
18454263;15049486
18453386;18386724
18460293;18428774
18443768;18372789
18450495;17712357
18450658;16316280
18453845;18282895
18457421;18282895
18463127;18214690
18454983;16403047
18436395;17353040
18447975;18183517
18449400;15005677
18418998;18360212
18426232;18012725
18430721;17403664
18436008;17403664
18459116;18473527
18459604;18406629
18464555;18406629
18465608;18400177
18469252;19074948
18469261;18362840
18469559;17351066
18469636;17393634
18479779;17202574
18477479;17955435
18463773;17801722
18473861;16867268
18476364;19074948
18479002;19074948
18478041;13389962
18478602;18120245
18463262;18183517
18461880;17403664
18473520;17403664
18486080;17403664
18461870;18183517
18461875;18183517
18461885;15005677
18467290;15005677
18473515;27930850
18463717;17353040
18487425;18487437
18486315;17557127
18490630;18406818
18495692;17886665
18488338;10380507
18491230;13778587
18492998;10380507
18490826;17202574
18497921;16389643
18502476;17683968
18494635;18301896
18494641;18366814
18500859;18291177
18466839;18139402
18499947;15913452
18486063;15049486
18486075;27930850
18486092;27930850
18488512;15049486
18488522;15049486
18507359;15403242
18497943;15049486
18497969;15049486
18507231;18383529
18507364;10380507
18507369;10380507
18492378;17557127
18496867;18467949
18501618;18220669
18494467;18406629
18491006;18406629
18503829;17557127
18505323;17393634
18506452;18389334
18510086;18301629
18510100;18406629
18510134;18406629
18510162;15403242
18510168;15049486
18510188;17951198
18510887;18162155
